
---------- Begin Simulation Statistics ----------
simSeconds                                   2.696300                       # Number of seconds simulated (Second)
simTicks                                 2696300457470                       # Number of ticks simulated (Tick)
finalTick                                2696300457470                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1402.12                       # Real time elapsed on the host (Second)
hostTickRate                               1923011089                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8660048                       # Number of bytes of host memory used (Byte)
simInsts                                    265600347                       # Number of instructions simulated (Count)
simOps                                      501612350                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   189427                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     357752                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                         13333                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        202227591                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.761398                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.313373                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       671529643                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     3778                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      619218725                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                3200165                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            169921060                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         301360271                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 730                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           201669831                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               3.070458                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              2.867945                       # Number of insts issued each cycle (Count)
system.mem_ctrl.numReadWriteTurnArounds          1292                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds          1292                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState              3689494                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState               21738                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                      1855346                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                       97165                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                    1855346                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                     97165                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                   76823                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                  74166                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        1.88                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       25.06                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                1855346                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                 97165                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                   882672                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                   664045                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                   212364                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                    11499                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                     3934                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                     1785                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                      973                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                      720                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                      526                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                        4                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                    1029                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                    1154                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                    1281                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                    1329                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                    1329                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                    1323                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                    1296                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                    1308                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                    1297                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                    1297                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                    1307                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                    1292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                    1292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                    1292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                    1292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                    1292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                    1292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                    1292                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                       5                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                       0                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples         1292                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean     1376.462074                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean     108.644249                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev    2587.290637                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-511            982     76.01%     76.01% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::512-1023            9      0.70%     76.70% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::1536-2047            1      0.08%     76.78% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2048-2559            5      0.39%     77.17% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::2560-3071           11      0.85%     78.02% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3072-3583           20      1.55%     79.57% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::3584-4095           26      2.01%     81.58% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4096-4607           38      2.94%     84.52% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::4608-5119           28      2.17%     86.69% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::5120-5631           29      2.24%     88.93% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::5632-6143           29      2.24%     91.18% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::6144-6655           31      2.40%     93.58% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::6656-7167           19      1.47%     95.05% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7168-7679           16      1.24%     96.28% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::7680-8191           15      1.16%     97.45% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8192-8703            9      0.70%     98.14% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::8704-9215            5      0.39%     98.53% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::9216-9727            8      0.62%     99.15% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::9728-10239            2      0.15%     99.30% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::10240-10751            3      0.23%     99.54% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::10752-11263            3      0.23%     99.77% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::11264-11775            2      0.15%     99.92% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::13824-14335            1      0.08%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total           1292                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples         1292                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.795666                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.774157                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       0.859654                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16               198     15.33%     15.33% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17                39      3.02%     18.34% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18               887     68.65%     87.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               165     12.77%     99.77% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20                 3      0.23%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total           1292                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                  4916672                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                118742144                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys               6218560                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               687344495.30928528                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               35996427.55945614                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   172754827689                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                       88478.29                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst     23242560                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data      7230400                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1d.prefetcher     16907968                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l1i.prefetcher     66444544                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks      1471488                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 134540653.678072214127                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 41853511.074250571430                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1d.prefetcher 97872569.419544473290                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l1i.prefetcher 384617373.606927633286                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 8517777.619997072965                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst       363165                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data       180100                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1d.prefetcher       273885                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l1i.prefetcher      1038196                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks        97165                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst  11369979834                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data   3801085356                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1d.prefetcher   8454928107                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l1i.prefetcher  27021051448                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 4277137263468                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     31308.03                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     21105.42                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1d.prefetcher     30870.36                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l1i.prefetcher     26026.93                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  44019320.37                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst     23242560                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data     11526400                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1d.prefetcher     17528640                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l1i.prefetcher     66444608                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total       118742208                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst     23242560                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total     23242560                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks      6218560                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total      6218560                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst        363165                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data        180100                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1d.prefetcher       273885                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l1i.prefetcher      1038197                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total          1855347                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks        97165                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total           97165                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst       134540654                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data        66721109                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1d.prefetcher    101465359                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l1i.prefetcher    384617744                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total          687344866                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst    134540654                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total      134540654                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     35996428                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          35996428                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     35996428                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst      134540654                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data       66721109                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1d.prefetcher    101465359                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l1i.prefetcher    384617744                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         723341293                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts               1778523                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts                22992                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0        154852                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1         57022                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2        105973                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3          6992                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4        185410                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5          6127                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6         65101                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7          4299                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8          4401                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9         70353                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10         9044                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11        15422                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12       480589                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13       342116                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14       123303                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15       147519                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0          1234                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1          1369                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2          1489                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3          1103                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4           965                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5          1151                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6          1128                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7          1097                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8          1099                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9          1139                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10         1426                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::11         1539                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::12         1504                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::13         2949                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::14         1501                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::15         2299                       # Per bank write bursts (Count)
system.mem_ctrl.dram.totQLat              17299738495                       # Total ticks spent queuing (Tick)
system.mem_ctrl.dram.totBusLat             8892615000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrl.dram.totMemAccLat         50647044745                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrl.dram.avgQLat                  9727.03                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgBusLat                5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.avgMemAccLat            28477.03                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrl.dram.readRowHits              1493307                       # Number of row buffer hits during reads (Count)
system.mem_ctrl.dram.writeRowHits               21127                       # Number of row buffer hits during writes (Count)
system.mem_ctrl.dram.readRowHitRate             83.96                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrl.dram.writeRowHitRate            91.89                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrl.dram.bytesPerActivate::samples       287081                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::mean   401.618442                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::gmean   309.502613                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::stdev   270.960016                       # Bytes accessed per row activation (Byte)
system.mem_ctrl.dram.bytesPerActivate::0-127        29952     10.43%     10.43% # Bytes accessed per row activation (Byte)
